"Dist Code","Year","State Code","State Name","Dist Name","CANALS AREA (1000 ha)","TANKS AREA (1000 ha)","TUBE WELLS AREA (1000 ha)","OTHER WELLS AREA (1000 ha)","TOTAL WELLS AREA (1000 ha)","OTHER SOURCES AREA (1000 ha)","NET AREA (1000 ha)","GROSS AREA (1000 ha)"
"121","1966","3","Gujarat","Ahmedabad","23.2","5.4","0.0","45.39","45.39","1.1","75.1","80.6"
"121","1967","3","Gujarat","Ahmedabad","25.9","5.2","5.46","51.26","56.72","2.5","90.4","90.6"
"121","1968","3","Gujarat","Ahmedabad","22.4","1.6","14.47","40.76","55.23","1.4","80.7","82.1"
"121","1969","3","Gujarat","Ahmedabad","18.1","4.3","15.51","45.77","61.28","2.3","86.1","89.0"
"121","1970","3","Gujarat","Ahmedabad","24.5","4.7","11.38","49.71","61.09","0.4","90.8","96.6"
"121","1971","3","Gujarat","Ahmedabad","22.0","10.0","16.41","48.97","65.38","1.8","99.3","104.2"
"121","1972","3","Gujarat","Ahmedabad","13.0","8.8","19.16","45.52","64.68","0.5","87.1","107.7"
"121","1973","3","Gujarat","Ahmedabad","26.4","3.2","13.04","41.39","54.43","1.2","85.3","105.9"
"121","1974","3","Gujarat","Ahmedabad","17.3","1.7","18.92","33.23","52.15","2.9","74.2","94.5"
"121","1975","3","Gujarat","Ahmedabad","24.5","3.1","21.25","28.79","50.04","1.2","79.0","98.7"
"121","1976","3","Gujarat","Ahmedabad","24.6","1.7","22.29","29.83","52.12","0.9","79.5","99.8"
"121","1977","3","Gujarat","Ahmedabad","30.5","1.9","23.78","34.27","58.05","0.9","91.5","108.9"
"121","1978","3","Gujarat","Ahmedabad","33.1","2.1","24.58","36.27","60.85","0.8","96.7","115.2"
"121","1979","3","Gujarat","Ahmedabad","30.6","2.1","30.79","32.76","63.55","0.0","96.3","113.7"
"121","1980","3","Gujarat","Ahmedabad","34.3","2.4","33.03","35.81","68.84","0.0","105.5","123.0"
"121","1981","3","Gujarat","Ahmedabad","35.1","2.5","36.88","44.01","80.89","0.0","118.5","135.2"
"121","1982","3","Gujarat","Ahmedabad","36.1","1.1","41.64","39.85","81.49","0.0","118.7","132.7"
"121","1983","3","Gujarat","Ahmedabad","49.0","0.1","39.99","47.11","87.1","0.0","136.2","152.8"
"121","1984","3","Gujarat","Ahmedabad","48.9","0.3","41.26","44.82","86.08","0.0","135.3","151.8"
"121","1985","3","Gujarat","Ahmedabad","44.9","0.0","43.64","42.81","86.45","0.0","131.4","145.4"
"121","1986","3","Gujarat","Ahmedabad","31.0","0.4","51.74","44.23","95.97","0.0","127.4","142.8"
"121","1987","3","Gujarat","Ahmedabad","17.2","0.8","51.55","38.18","89.73","0.0","107.7","122.7"
"121","1988","3","Gujarat","Ahmedabad","44.2","1.2","64.15","41.05","105.2","0.0","150.5","172.5"
"121","1989","3","Gujarat","Ahmedabad","42.8","1.6","68.98","37.69","106.67","0.0","151.3","173.9"
"121","1990","3","Gujarat","Ahmedabad","41.2","1.2","70.31","38.79","109.09","0.0","151.49","175.7"
"121","1991","3","Gujarat","Ahmedabad","39.8","1.4","86.49","39.8","126.29","0.0","167.49","195.51"
"121","1992","3","Gujarat","Ahmedabad","39.5","1.6","87.72","39.81","127.53","0.0","168.63","204.17"
"121","1993","3","Gujarat","Ahmedabad","37.7","3.8","90.95","47.84","138.79","0.0","180.29","211.76"
"121","1994","3","Gujarat","Ahmedabad","39.94","2.2","103.55","41.2","144.75","0.0","186.96","225.76"
"121","1995","3","Gujarat","Ahmedabad","36.32","2.2","92.01","43.9","135.91","0.0","174.39","208.41"
"121","1996","3","Gujarat","Ahmedabad","38.38","2.2","92.92","45.61","138.54","0.0","179.17","215.4"
"121","1997","3","Gujarat","Ahmedabad","36.68","2.55","98.42","44.39","142.81","0.0","182.07","226.14"
"121","1998","3","Gujarat","Ahmedabad","32.2","2.3","117.16","39.2","156.36","0.0","190.86","231.58"
"121","1999","3","Gujarat","Ahmedabad","33.5","2.4","126.66","34.9","161.56","0.0","197.46","235.51"
"121","2000","3","Gujarat","Ahmedabad","24.9","0.7","119.95","51.96","171.91","0.0","197.51","253.93"
"121","2001","3","Gujarat","Ahmedabad","24.7","0.7","113.15","46.66","159.81","0.0","185.2","238.66"
"121","2002","3","Gujarat","Ahmedabad","24.2","2.3","116.18","51.38","167.57","0.0","194.07","244.1"
"121","2003","3","Gujarat","Ahmedabad","40.1","5.5","118.33","63.6","181.93","2.1","229.63","276.79"
"121","2004","3","Gujarat","Ahmedabad","54.86","4.46","114.01","59.97","173.98","1.18","234.47","312.94"
"121","2005","3","Gujarat","Ahmedabad","63.0","4.89","117.07","82.03","199.1","1.44","268.41","346.4"
"121","2006","3","Gujarat","Ahmedabad","62.48","4.85","125.39","79.37","204.76","1.95","274.02","360.8"
"121","2007","3","Gujarat","Ahmedabad","62.77","4.91","132.79","78.41","211.21","2.35","281.25","377.77"
"121","2008","3","Gujarat","Ahmedabad","55.85","4.92","131.33","82.32","213.65","2.89","277.21","382.59"
"121","2009","3","Gujarat","Ahmedabad","77.45","7.6","162.64","76.43","239.07","7.16","331.32","449.28"
"121","2010","3","Gujarat","Ahmedabad","56.5","4.92","119.37","93.73","213.1","9.73","284.14","387.6"
"121","2011","3","Gujarat","Ahmedabad","82.45","24.4","150.62","70.22","220.84","13.36","341.04","461.44"
"121","2014","3","Gujarat","Ahmedabad","51.74","38.97","147.84","57.69","205.42","12.28","308.53","564.83"
"121","2015","3","Gujarat","Ahmedabad","91.48","22.22","126.02","61.53","187.55","9.45","310.69","506.56"
"121","2016","3","Gujarat","Ahmedabad","71.69","25.11","122.01","58.73","180.74","39.06","316.51","517.0"
"121","2017","3","Gujarat","Ahmedabad","77.71","21.15","116.47","58.5","174.97","43.92","317.92","523.68"
"122","1966","3","Gujarat","Amreli","3.1","0.2","0.0","29.66","29.66","0.0","33.0","33.1"
"122","1967","3","Gujarat","Amreli","3.0","0.3","0.0","30.1","30.1","0.0","33.4","33.4"
"122","1968","3","Gujarat","Amreli","3.2","1.1","0.0","30.1","30.1","0.1","34.5","38.1"
"122","1969","3","Gujarat","Amreli","2.8","0.2","0.0","34.9","34.9","0.1","38.0","41.8"
"122","1970","3","Gujarat","Amreli","2.5","0.6","0.0","44.4","44.4","0.0","47.5","50.6"
"122","1971","3","Gujarat","Amreli","3.1","0.6","0.0","49.1","49.1","0.0","52.8","56.6"
"122","1972","3","Gujarat","Amreli","0.3","0.2","0.0","47.6","47.6","0.0","48.1","50.4"
"122","1973","3","Gujarat","Amreli","2.8","0.2","0.0","46.6","46.6","0.0","49.6","51.6"
"122","1974","3","Gujarat","Amreli","0.5","0.3","0.0","32.1","32.1","0.0","32.9","38.7"
"122","1975","3","Gujarat","Amreli","1.9","0.3","0.0","29.2","29.2","0.0","31.4","34.5"
"122","1976","3","Gujarat","Amreli","2.3","0.1","0.0","32.8","32.8","0.0","35.5","36.6"
"122","1977","3","Gujarat","Amreli","5.0","0.1","0.0","35.4","35.4","0.0","40.5","40.5"
"122","1978","3","Gujarat","Amreli","5.1","0.3","0.0","31.4","31.4","0.0","36.8","37.5"
"122","1979","3","Gujarat","Amreli","6.5","0.3","0.0","56.5","56.5","0.0","63.3","64.4"
"122","1980","3","Gujarat","Amreli","5.4","0.7","0.0","58.1","58.1","0.0","64.2","73.6"
"122","1981","3","Gujarat","Amreli","5.2","0.8","0.0","68.5","68.5","0.0","74.5","76.1"
"122","1982","3","Gujarat","Amreli","6.6","0.7","0.0","82.6","82.6","0.0","89.9","90.6"
"122","1983","3","Gujarat","Amreli","7.4","0.9","0.0","90.3","90.3","0.0","98.6","99.1"
"122","1984","3","Gujarat","Amreli","2.5","0.2","0.0","57.2","57.2","0.0","59.9","60.4"
"122","1985","3","Gujarat","Amreli","0.1","0.0","0.0","37.3","37.3","0.0","37.4","37.7"
"122","1986","3","Gujarat","Amreli","0.2","0.0","0.0","35.6","35.6","0.0","35.8","36.2"
"122","1987","3","Gujarat","Amreli","0.0","0.0","0.0","26.6","26.6","0.0","26.6","27.1"
"122","1988","3","Gujarat","Amreli","3.0","0.0","0.0","56.6","56.6","0.7","60.3","61.5"
"122","1989","3","Gujarat","Amreli","2.1","0.0","0.0","52.3","52.3","0.0","54.4","56.6"
"122","1990","3","Gujarat","Amreli","2.1","0.0","0.0","61.7","61.7","0.0","63.8","66.9"
"122","1991","3","Gujarat","Amreli","3.3","0.0","0.0","51.7","51.7","0.0","55.0","58.7"
"122","1992","3","Gujarat","Amreli","5.0","0.0","0.0","61.5","61.5","0.0","66.5","69.6"
"122","1993","3","Gujarat","Amreli","2.3","0.0","0.0","58.0","58.0","0.0","60.3","63.3"
"122","1994","3","Gujarat","Amreli","4.44","0.0","0.0","106.69","106.69","0.0","111.1","120.1"
"122","1995","3","Gujarat","Amreli","6.81","0.0","0.0","80.61","80.61","0.0","87.4","94.2"
"122","1996","3","Gujarat","Amreli","10.19","0.0","0.0","98.4","98.4","0.0","108.6","115.0"
"122","1997","3","Gujarat","Amreli","2.16","0.0","0.0","89.28","89.28","0.0","91.4","97.7"
"122","1998","3","Gujarat","Amreli","3.8","0.0","0.0","78.5","78.5","0.0","82.3","92.0"
"122","1999","3","Gujarat","Amreli","0.0","0.0","0.0","72.7","72.7","0.0","72.7","86.1"
"122","2000","3","Gujarat","Amreli","0.0","0.0","0.0","70.5","70.5","0.0","70.5","76.0"
"122","2001","3","Gujarat","Amreli","2.2","0.0","0.0","89.7","89.7","0.0","91.9","101.0"
"122","2002","3","Gujarat","Amreli","0.0","0.0","0.0","101.5","101.5","0.0","101.5","115.1"
"122","2003","3","Gujarat","Amreli","5.0","0.0","0.0","97.0","97.0","0.0","102.4","118.8"
"122","2004","3","Gujarat","Amreli","6.6","0.2","0.0","119.4","119.4","0.4","126.6","139.1"
"122","2005","3","Gujarat","Amreli","8.9","0.3","0.0","118.0","118.0","0.5","127.68","145.38"
"122","2006","3","Gujarat","Amreli","7.7","0.5","2.3","165.6","167.9","1.8","177.89","211.39"
"122","2007","3","Gujarat","Amreli","8.7","0.3","3.3","102.5","105.8","1.6","116.4","171.8"
"122","2008","3","Gujarat","Amreli","3.7","0.1","1.0","95.4","96.4","0.3","100.5","170.1"
"122","2009","3","Gujarat","Amreli","22.4","2.0","18.1","89.3","107.4","9.6","141.3","164.0"
"122","2010","3","Gujarat","Amreli","7.8","1.3","11.5","120.6","132.1","2.0","143.3","208.5"
"122","2011","3","Gujarat","Amreli","3.5","0.1","7.6","174.2","181.8","1.0","186.3","198.3"
"122","2014","3","Gujarat","Amreli","3.7","0.1","1.0","171.7","172.7","0.3","176.8","218.0"
"122","2015","3","Gujarat","Amreli","5.7","1.0","1.8","200.6","202.4","1.7","210.7","212.7"
"122","2016","3","Gujarat","Amreli","38.6","0.1","32.7","137.0","169.7","29.3","237.7","240.5"
"122","2017","3","Gujarat","Amreli","13.2","1.4","116.8","91.0","207.8","1.0","223.4","243.5"
"123","1966","3","Gujarat","Banaskantha","1.7","0.6","0.0","88.83","88.83","0.0","91.1","92.5"
"123","1967","3","Gujarat","Banaskantha","2.1","0.8","2.9","99.6","102.5","0.0","105.4","110.8"
"123","1968","3","Gujarat","Banaskantha","1.8","0.2","4.8","105.5","110.3","0.0","112.3","119.2"
"123","1969","3","Gujarat","Banaskantha","5.9","0.5","5.6","106.0","111.6","0.0","118.0","126.5"
"123","1970","3","Gujarat","Banaskantha","12.8","0.5","5.8","97.0","102.8","0.9","117.0","130.5"
"123","1971","3","Gujarat","Banaskantha","9.8","0.3","4.5","105.1","109.6","0.5","120.2","127.1"
"123","1972","3","Gujarat","Banaskantha","9.5","0.3","6.7","108.0","114.7","3.5","128.0","134.8"
"123","1973","3","Gujarat","Banaskantha","11.0","0.7","8.3","104.4","112.7","1.6","126.0","148.5"
"123","1974","3","Gujarat","Banaskantha","10.4","0.6","13.8","135.3","149.1","0.5","160.6","160.7"
"123","1975","3","Gujarat","Banaskantha","14.3","1.1","10.3","137.5","147.8","6.0","169.2","176.4"
"123","1976","3","Gujarat","Banaskantha","16.2","0.8","9.8","142.0","151.8","1.7","170.5","185.2"
"123","1977","3","Gujarat","Banaskantha","13.8","0.8","11.7","155.3","167.0","2.0","183.6","198.4"
"123","1978","3","Gujarat","Banaskantha","16.3","1.2","10.4","171.3","181.7","2.2","200.4","209.8"
"123","1979","3","Gujarat","Banaskantha","14.6","1.2","12.7","181.8","194.5","2.0","212.3","222.2"
"123","1980","3","Gujarat","Banaskantha","16.0","1.2","14.9","177.2","192.1","0.4","209.7","221.7"
"123","1981","3","Gujarat","Banaskantha","16.0","0.8","19.5","180.0","199.5","0.1","216.4","224.8"
"123","1982","3","Gujarat","Banaskantha","11.6","1.1","16.0","191.8","207.8","0.3","220.8","229.6"
"123","1983","3","Gujarat","Banaskantha","11.9","1.6","16.3","221.5","237.8","0.2","251.5","265.2"
"123","1984","3","Gujarat","Banaskantha","11.7","0.9","20.7","237.4","258.1","0.7","271.4","291.3"
"123","1985","3","Gujarat","Banaskantha","8.3","0.0","28.6","216.7","245.3","0.0","253.6","271.0"
"123","1986","3","Gujarat","Banaskantha","9.5","0.0","30.7","221.6","252.3","0.0","261.8","279.1"
"123","1987","3","Gujarat","Banaskantha","0.0","0.0","41.1","226.5","267.6","0.0","267.6","285.8"
"123","1988","3","Gujarat","Banaskantha","12.4","0.0","40.2","233.1","273.3","0.0","285.7","315.9"
"123","1989","3","Gujarat","Banaskantha","8.4","0.0","42.7","265.9","308.6","0.0","317.0","348.6"
"123","1990","3","Gujarat","Banaskantha","8.8","0.0","45.1","268.8","313.9","0.0","322.7","355.2"
"123","1991","3","Gujarat","Banaskantha","9.5","0.0","52.9","272.5","325.4","0.0","334.9","370.6"
"123","1992","3","Gujarat","Banaskantha","25.2","0.0","51.6","282.6","334.2","0.0","359.4","394.9"
"123","1993","3","Gujarat","Banaskantha","17.9","0.0","41.6","288.0","329.6","0.0","347.5","404.0"
"123","1994","3","Gujarat","Banaskantha","18.58","0.0","57.36","251.31","308.67","0.0","327.3","418.2"
"123","1995","3","Gujarat","Banaskantha","9.47","4.47","61.77","267.5","329.27","0.0","343.2","428.5"
"123","1996","3","Gujarat","Banaskantha","7.32","0.98","63.8","276.8","340.6","0.0","348.9","437.4"
"123","1997","3","Gujarat","Banaskantha","7.82","1.1","109.54","230.49","340.03","0.0","349.0","447.5"
"123","1998","3","Gujarat","Banaskantha","6.0","1.1","133.2","221.4","354.6","0.0","361.7","460.7"
"123","1999","3","Gujarat","Banaskantha","0.0","0.7","172.8","208.8","381.6","0.0","382.3","462.7"
"123","2000","3","Gujarat","Banaskantha","0.0","0.2","206.2","175.7","381.9","0.0","382.1","456.6"
"123","2001","3","Gujarat","Banaskantha","0.0","0.3","227.2","171.7","398.9","0.0","399.2","490.0"
"123","2002","3","Gujarat","Banaskantha","0.0","0.2","241.3","154.8","396.1","0.0","396.3","490.3"
"123","2003","3","Gujarat","Banaskantha","9.0","0.0","218.0","130.0","348.0","0.0","355.9","472.1"
"123","2004","3","Gujarat","Banaskantha","9.6","0.4","207.2","150.3","357.5","0.3","367.8","469.2"
"123","2005","3","Gujarat","Banaskantha","12.4","0.5","269.2","134.7","403.9","0.5","417.29","531.51"
"123","2006","3","Gujarat","Banaskantha","13.0","1.9","251.6","151.7","403.3","0.6","418.82","517.73"
"123","2007","3","Gujarat","Banaskantha","13.0","1.9","261.0","121.0","382.0","0.4","397.3","511.4"
"123","2008","3","Gujarat","Banaskantha","8.0","0.2","139.4","46.4","185.8","0.3","194.3","491.1"
"123","2009","3","Gujarat","Banaskantha","2.2","2.7","292.8","135.5","428.3","1.7","435.0","610.6"
"123","2010","3","Gujarat","Banaskantha","17.9","0.5","278.1","102.9","381.0","0.0","399.4","571.7"
"123","2011","3","Gujarat","Banaskantha","3.8","0.4","346.0","31.8","377.8","1.8","383.7","688.0"
"123","2014","3","Gujarat","Banaskantha","18.1","1.6","244.6","42.4","287.0","7.5","314.3","870.0"
"123","2015","3","Gujarat","Banaskantha","13.5","0.2","273.7","30.5","304.2","0.0","317.9","856.4"
"123","2016","3","Gujarat","Banaskantha","22.8","0.5","277.7","19.5","297.2","0.0","320.5","860.2"
"123","2017","3","Gujarat","Banaskantha","35.2","0.8","281.1","46.3","327.4","0.0","363.5","868.7"
"124","1966","3","Gujarat","Bharuch","1.2","0.6","0.0","27.07","27.07","0.9","29.8","31.2"
"124","1967","3","Gujarat","Bharuch","1.4","0.8","0.0","29.7","29.7","2.4","34.3","35.6"
"124","1968","3","Gujarat","Bharuch","1.4","1.1","0.0","34.3","34.3","3.9","40.7","42.0"
"124","1969","3","Gujarat","Bharuch","1.8","1.1","2.0","38.1","40.1","5.1","48.1","49.9"
"124","1970","3","Gujarat","Bharuch","2.4","0.7","2.9","42.2","45.1","6.7","54.9","55.9"
"124","1971","3","Gujarat","Bharuch","2.3","1.0","2.7","40.2","42.9","9.6","55.8","57.2"
"124","1972","3","Gujarat","Bharuch","2.9","0.9","3.4","31.6","35.0","7.6","46.4","48.5"
"124","1973","3","Gujarat","Bharuch","2.6","0.9","3.5","34.3","37.8","6.7","48.0","49.7"
"124","1974","3","Gujarat","Bharuch","4.7","0.6","4.0","38.1","42.1","4.8","52.2","53.7"
"124","1975","3","Gujarat","Bharuch","4.5","0.6","3.0","29.1","32.1","1.7","38.9","41.2"
"124","1976","3","Gujarat","Bharuch","4.2","0.5","2.7","22.7","25.4","1.4","31.9","33.2"
"124","1977","3","Gujarat","Bharuch","6.7","0.5","2.9","26.3","29.2","2.1","38.5","39.6"
"124","1978","3","Gujarat","Bharuch","9.4","0.7","2.9","26.1","29.0","1.7","41.4","49.4"
"124","1979","3","Gujarat","Bharuch","11.3","0.4","2.9","27.5","30.4","1.1","43.2","44.0"
"124","1980","3","Gujarat","Bharuch","14.8","0.4","5.8","22.9","28.7","1.3","45.2","45.9"
"124","1981","3","Gujarat","Bharuch","16.5","0.1","8.8","22.1","30.9","1.0","48.5","49.1"
"124","1982","3","Gujarat","Bharuch","8.3","1.4","7.4","20.6","28.0","0.2","37.9","39.2"
"124","1983","3","Gujarat","Bharuch","14.9","0.3","11.4","12.7","24.1","0.3","39.6","40.6"
"124","1984","3","Gujarat","Bharuch","15.5","0.4","9.5","15.5","25.0","0.1","41.0","43.0"
"124","1985","3","Gujarat","Bharuch","17.7","0.3","14.2","12.9","27.1","0.2","45.3","48.2"
"124","1986","3","Gujarat","Bharuch","18.6","0.2","11.1","16.1","27.2","0.3","46.3","47.8"
"124","1987","3","Gujarat","Bharuch","19.6","0.4","7.3","10.5","17.8","0.0","37.8","39.6"
"124","1988","3","Gujarat","Bharuch","21.1","0.7","12.7","11.4","24.1","0.0","45.9","47.1"
"124","1989","3","Gujarat","Bharuch","25.0","0.7","14.5","14.2","28.7","0.0","54.4","55.7"
"124","1990","3","Gujarat","Bharuch","25.2","0.8","17.9","16.1","34.0","0.0","60.0","62.6"
"124","1991","3","Gujarat","Bharuch","26.7","0.8","14.0","17.9","31.9","0.0","59.4","62.6"
"124","1992","3","Gujarat","Bharuch","27.8","0.8","18.8","15.7","34.5","1.4","64.5","66.9"
"124","1993","3","Gujarat","Bharuch","29.6","0.8","18.6","15.1","33.7","1.4","65.5","67.8"
"124","1994","3","Gujarat","Bharuch","31.68","0.71","20.66","19.1","39.76","0.0","72.1","74.0"
"124","1995","3","Gujarat","Bharuch","35.78","0.39","23.14","20.77","43.92","1.6","81.7","84.0"
"124","1996","3","Gujarat","Bharuch","32.13","0.89","27.88","20.87","48.76","1.8","83.6","87.3"
"124","1997","3","Gujarat","Bharuch","33.53","0.97","32.2","23.16","55.36","2.12","92.0","94.1"
"124","1998","3","Gujarat","Bharuch","35.0","1.2","31.6","22.3","53.9","1.6","91.7","93.9"
"124","1999","3","Gujarat","Bharuch","37.3","1.0","35.3","21.2","56.5","1.8","96.6","98.7"
"124","2000","3","Gujarat","Bharuch","38.8","1.1","36.7","22.4","59.1","1.2","100.2","103.6"
"124","2001","3","Gujarat","Bharuch","38.2","1.1","41.9","23.7","65.6","1.4","106.3","111.0"
"124","2002","3","Gujarat","Bharuch","44.0","0.5","29.9","39.1","69.0","6.6","120.1","122.3"
"124","2003","3","Gujarat","Bharuch","51.1","0.9","24.5","47.8","72.3","4.6","128.9","138.5"
"124","2004","3","Gujarat","Bharuch","68.6","1.5","24.5","58.4","82.9","0.5","153.5","164.8"
"124","2005","3","Gujarat","Bharuch","65.4","1.6","22.8","59.1","81.9","1.6","150.55","163.57"
"124","2006","3","Gujarat","Bharuch","69.9","1.6","12.2","63.9","76.1","1.3","148.86","158.12"
"124","2007","3","Gujarat","Bharuch","71.2","1.6","13.8","54.9","68.7","1.4","142.9","154.5"
"124","2008","3","Gujarat","Bharuch","50.4","1.1","16.9","52.9","69.8","1.1","122.4","165.6"
"124","2009","3","Gujarat","Bharuch","48.5","1.8","22.6","54.5","77.1","1.1","128.4","166.7"
"124","2010","3","Gujarat","Bharuch","61.1","5.8","21.6","57.4","79.0","3.7","149.6","201.4"
"124","2011","3","Gujarat","Bharuch","88.3","4.9","11.1","40.9","52.0","4.0","149.3","235.5"
"124","2014","3","Gujarat","Bharuch","110.2","2.2","12.8","54.0","66.8","6.1","185.3","195.2"
"124","2015","3","Gujarat","Bharuch","73.1","1.7","12.7","28.4","41.1","3.5","119.4","171.7"
"124","2016","3","Gujarat","Bharuch","63.2","2.8","23.0","27.7","50.7","6.6","123.3","177.8"
"124","2017","3","Gujarat","Bharuch","76.9","2.5","19.6","23.4","43.0","5.8","128.2","208.9"
"125","1966","3","Gujarat","Vadodara / Baroda","3.8","4.2","0.0","39.46","39.46","3.8","51.3","51.3"
"125","1967","3","Gujarat","Vadodara / Baroda","3.8","5.2","0.9","44.7","45.6","1.3","55.9","62.6"
"125","1968","3","Gujarat","Vadodara / Baroda","2.5","3.9","1.1","56.2","57.3","1.0","64.7","72.5"
"125","1969","3","Gujarat","Vadodara / Baroda","2.3","4.3","1.5","71.0","72.5","1.0","80.1","90.5"
"125","1970","3","Gujarat","Vadodara / Baroda","2.8","4.8","1.9","77.7","79.6","1.0","88.2","100.1"
"125","1971","3","Gujarat","Vadodara / Baroda","2.1","4.0","3.0","80.8","83.8","1.1","91.0","102.3"
"125","1972","3","Gujarat","Vadodara / Baroda","2.4","6.5","3.5","85.7","89.2","2.1","100.2","115.0"
"125","1973","3","Gujarat","Vadodara / Baroda","3.0","3.7","4.3","90.7","95.0","1.3","103.0","120.1"
"125","1974","3","Gujarat","Vadodara / Baroda","2.4","3.8","4.9","93.3","98.2","1.0","105.4","121.7"
"125","1975","3","Gujarat","Vadodara / Baroda","2.3","4.0","5.4","88.7","94.1","1.0","101.4","115.8"
"125","1976","3","Gujarat","Vadodara / Baroda","1.2","4.2","9.7","79.4","89.1","0.8","95.3","106.0"
"125","1977","3","Gujarat","Vadodara / Baroda","1.4","3.6","10.6","84.1","94.7","1.3","101.0","112.5"
"125","1978","3","Gujarat","Vadodara / Baroda","2.3","4.4","10.7","83.7","94.4","1.3","102.2","115.0"
"125","1979","3","Gujarat","Vadodara / Baroda","2.4","3.8","11.4","88.0","99.4","1.2","106.8","118.1"
"125","1980","3","Gujarat","Vadodara / Baroda","2.1","4.1","12.5","88.8","101.3","1.1","108.6","122.4"
"125","1981","3","Gujarat","Vadodara / Baroda","2.2","3.6","16.5","92.7","109.2","1.3","116.3","127.9"
"125","1982","3","Gujarat","Vadodara / Baroda","2.3","3.6","18.1","91.3","109.4","1.4","116.7","133.9"
"125","1983","3","Gujarat","Vadodara / Baroda","1.9","5.6","20.4","97.1","117.5","1.5","126.5","141.6"
"125","1984","3","Gujarat","Vadodara / Baroda","2.3","4.5","25.3","87.8","113.1","1.3","121.2","140.0"
"125","1985","3","Gujarat","Vadodara / Baroda","2.9","4.4","35.0","87.8","122.8","0.0","130.1","148.8"
"125","1986","3","Gujarat","Vadodara / Baroda","2.7","4.0","45.5","86.3","131.8","0.0","138.5","156.8"
"125","1987","3","Gujarat","Vadodara / Baroda","2.3","4.2","39.3","81.5","120.8","0.0","127.3","142.6"
"125","1988","3","Gujarat","Vadodara / Baroda","2.2","2.8","43.0","75.5","118.5","0.8","124.3","144.2"
"125","1989","3","Gujarat","Vadodara / Baroda","3.0","3.9","52.9","76.0","128.9","1.3","137.1","154.5"
"125","1990","3","Gujarat","Vadodara / Baroda","3.1","4.8","58.7","83.0","141.7","1.5","151.1","173.5"
"125","1991","3","Gujarat","Vadodara / Baroda","3.9","6.5","58.7","86.3","145.0","1.3","156.7","177.3"
"125","1992","3","Gujarat","Vadodara / Baroda","4.1","6.8","58.2","86.3","144.5","1.2","156.6","178.3"
"125","1993","3","Gujarat","Vadodara / Baroda","4.7","5.6","60.9","89.6","150.5","1.3","162.1","189.1"
"125","1994","3","Gujarat","Vadodara / Baroda","3.4","5.78","60.81","90.28","151.09","1.38","161.6","192.8"
