"Dist Code","Year","State Code","State Name","Dist Name","JANUARY WATER DEFICIT (Millimeters)","FEBRUARY WATER DEFICIT (Millimeters)","MARCH WATER DEFICIT (Millimeters)","APRIL WATER DEFICIT (Millimeters)","MAY WATER DEFICIT (Millimeters)","JUNE WATER DEFICIT (Millimeters)","JULY WATER DEFICIT (Millimeters)","AUGUST WATER DEFICIT (Millimeters)","OCTOBER WATER DEFICIT (Millimeters)","NOVEMBER WATER DEFICIT (Millimeters)","DECEMBER WATER DEFICIT (Millimeters)"
"2052","1976","3","Gujarat","Chhota Udaipur","59.94","94.92","156.28","198.53","240.37","0.34","0.0","0.0","0.0","49.14","35.26"
"2052","1977","3","Gujarat","Chhota Udaipur","74.0","95.73","155.74","202.57","199.13","15.78","0.0","0.0","0.0","45.7","48.91"
"2052","1978","3","Gujarat","Chhota Udaipur","70.79","94.83","151.51","187.89","229.32","26.42","0.0","0.0","15.73","51.77","56.67"
"2052","1979","3","Gujarat","Chhota Udaipur","96.64","121.07","183.78","208.57","204.45","99.27","0.0","0.0","8.61","46.42","34.22"
"2052","1980","3","Gujarat","Chhota Udaipur","85.49","113.54","180.24","201.8","242.79","0.0","0.0","0.0","32.15","69.02","76.16"
"2052","1981","3","Gujarat","Chhota Udaipur","89.52","109.91","167.49","190.21","227.91","64.31","0.0","0.0","0.0","23.38","41.19"
"2052","1982","3","Gujarat","Chhota Udaipur","73.23","98.18","158.79","204.03","167.72","155.84","0.0","0.0","31.37","58.82","46.72"
"2052","1983","3","Gujarat","Chhota Udaipur","91.88","114.36","176.22","211.04","238.31","53.72","0.0","0.0","0.0","20.07","41.52"
"2052","1984","3","Gujarat","Chhota Udaipur","72.6","106.49","158.0","193.59","217.62","95.26","0.0","0.0","0.0","42.95","52.09"
"2052","1985","3","Gujarat","Chhota Udaipur","86.13","105.86","165.21","206.33","231.77","172.13","0.0","0.0","22.46","21.55","48.84"
"2052","1986","3","Gujarat","Chhota Udaipur","89.45","115.17","186.29","222.24","248.9","6.72","0.0","0.0","31.38","71.4","86.41"
"2052","1987","3","Gujarat","Chhota Udaipur","107.33","122.36","176.31","230.08","218.64","126.85","1.53","0.0","46.81","67.96","84.27"
"2052","1988","3","Gujarat","Chhota Udaipur","99.77","127.13","183.5","199.97","248.62","86.66","0.0","0.0","0.0","40.0","49.2"
"2052","1989","3","Gujarat","Chhota Udaipur","84.87","112.17","137.28","204.11","224.44","38.61","0.0","0.0","1.88","49.11","57.84"
"2052","1990","3","Gujarat","Chhota Udaipur","83.3","115.0","171.16","211.76","195.31","100.94","0.0","0.0","0.0","40.06","54.26"
"2052","1991","3","Gujarat","Chhota Udaipur","81.84","106.19","165.15","197.08","221.87","96.95","0.0","0.01","35.84","67.38","77.59"
"2052","1992","3","Gujarat","Chhota Udaipur","93.16","113.49","167.19","200.94","224.76","145.94","0.0","0.0","0.0","45.08","58.64"
"2052","1993","3","Gujarat","Chhota Udaipur","83.27","116.18","170.88","216.6","242.18","126.07","0.0","0.0","0.0","40.88","54.58"
"2052","1994","3","Gujarat","Chhota Udaipur","81.49","113.77","164.04","203.05","233.73","26.74","0.0","0.0","0.0","51.46","66.51"
"2052","1995","3","Gujarat","Chhota Udaipur","96.32","125.13","161.73","189.45","220.06","147.52","0.0","0.0","0.0","49.46","65.7"
"2052","1996","3","Gujarat","Chhota Udaipur","105.23","137.42","185.18","214.82","234.03","114.41","0.0","0.0","0.0","26.47","44.45"
"2052","1997","3","Gujarat","Chhota Udaipur","77.25","107.3","168.0","188.41","213.19","39.68","0.0","0.0","0.0","47.2","53.85"
"2052","1998","3","Gujarat","Chhota Udaipur","90.61","116.75","167.1","203.25","216.07","91.11","0.0","0.0","0.0","30.35","44.55"
"2052","1999","3","Gujarat","Chhota Udaipur","78.6","110.31","162.04","194.39","223.88","15.02","0.0","15.42","0.0","13.27","40.01"
"2052","2000","3","Gujarat","Chhota Udaipur","73.79","104.57","172.38","209.84","209.4","51.05","0.0","0.0","33.72","66.9","79.57"
"2052","2001","3","Gujarat","Chhota Udaipur","94.9","112.68","168.17","193.57","213.86","0.0","0.0","0.0","37.81","45.8","67.02"
"2052","2002","3","Gujarat","Chhota Udaipur","94.11","121.49","161.23","194.45","248.77","16.2","68.32","0.0","0.0","64.18","65.4"
"2052","2003","3","Gujarat","Chhota Udaipur","101.8","125.24","164.2","198.76","227.15","67.29","0.0","0.0","0.0","47.61","51.12"
"2052","2004","3","Gujarat","Chhota Udaipur","83.44","108.53","155.18","215.26","208.05","59.59","0.0","0.0","0.14","36.85","46.07"
"2052","2005","3","Gujarat","Chhota Udaipur","73.19","108.53","153.97","178.53","194.18","7.56","0.0","0.0","0.0","45.12","46.39"
"2052","2006","3","Gujarat","Chhota Udaipur","71.42","94.97","113.1","185.6","212.86","44.49","0.0","0.0","0.0","40.77","44.39"
"2052","2007","3","Gujarat","Chhota Udaipur","73.18","99.54","143.32","181.82","203.96","65.93","0.0","0.0","0.0","45.53","50.84"
"2052","2008","3","Gujarat","Chhota Udaipur","77.72","98.13","149.21","181.4","226.23","103.31","0.0","0.0","0.0","45.25","53.37"
"2052","2009","3","Gujarat","Chhota Udaipur","79.98","102.97","152.6","177.56","215.42","138.86","0.0","0.0","11.05","42.63","46.73"
"2052","2010","3","Gujarat","Chhota Udaipur","74.8","100.4","156.25","195.68","229.08","85.38","0.0","0.0","0.0","40.38","39.24"
"2052","2011","3","Gujarat","Chhota Udaipur","67.79","95.16","151.8","175.4","212.35","94.12","0.0","0.0","0.0","46.42","53.59"
"2052","2012","3","Gujarat","Chhota Udaipur","76.49","100.71","148.85","180.08","196.54","129.33","0.0","0.0","0.0","44.22","47.94"
"2052","2013","3","Gujarat","Chhota Udaipur","78.34","102.93","142.71","167.99","209.43","0.0","0.0","0.0","0.0","10.87","39.97"
"2052","2014","3","Gujarat","Chhota Udaipur","71.25","86.63","141.06","165.73","180.69","180.94","0.0","0.0","0.0","40.05","46.28"
"2052","2015","3","Gujarat","Chhota Udaipur","68.32","98.64","108.71","176.83","193.37","5.8","0.0","0.05","0.0","49.47","51.44"
"2053","1958","3","Gujarat","Devbhoomi Dwarka","95.9","112.47","166.28","184.8","191.94","127.78","0.0","25.27","17.59","66.52","69.66"
"2053","1959","3","Gujarat","Devbhoomi Dwarka","102.17","113.04","169.14","190.44","204.26","106.34","0.0","16.04","11.54","68.83","74.29"
"2053","1960","3","Gujarat","Devbhoomi Dwarka","108.8","119.94","156.4","181.98","191.7","64.27","1.42","76.83","110.42","150.5","113.64"
"2053","1961","3","Gujarat","Devbhoomi Dwarka","117.95","109.12","171.52","181.47","196.01","10.46","0.0","0.0","5.92","50.54","82.83"
"2053","1962","3","Gujarat","Devbhoomi Dwarka","93.32","111.75","134.94","184.72","186.28","160.92","0.0","1.22","23.25","79.6","84.72"
"2053","1963","3","Gujarat","Devbhoomi Dwarka","119.83","123.68","174.97","190.74","200.79","144.28","55.44","23.41","104.87","124.59","89.36"
"2053","1964","3","Gujarat","Devbhoomi Dwarka","0.18","0.0","0.0","0.0","0.96","129.65","243.56","204.22","48.48","0.0","0.0"
"2053","1965","3","Gujarat","Devbhoomi Dwarka","2.27","0.0","0.02","0.05","0.11","0.01","306.63","144.56","15.62","0.22","5.07"
"2053","1966","3","Gujarat","Devbhoomi Dwarka","0.09","0.0","0.0","0.0","0.38","74.39","197.43","4.59","38.71","1.11","0.0"
"2053","1967","3","Gujarat","Devbhoomi Dwarka","0.0","0.0","21.93","0.0","0.0","89.73","566.45","89.87","6.9","0.0","0.02"
"2053","1968","3","Gujarat","Devbhoomi Dwarka","2.01","0.17","3.52","0.0","0.0","5.06","89.73","229.24","17.74","4.47","0.0"
"2053","1969","3","Gujarat","Devbhoomi Dwarka","110.1","116.79","164.66","188.11","201.25","150.64","0.0","45.08","96.5","132.65","106.14"
"2053","1970","3","Gujarat","Devbhoomi Dwarka","103.52","119.35","167.37","182.1","197.36","119.64","0.0","0.0","9.69","50.6","77.1"
"2053","1971","3","Gujarat","Devbhoomi Dwarka","99.38","111.41","157.95","190.99","194.34","83.11","0.07","6.56","68.63","120.11","95.33"
"2053","1972","3","Gujarat","Devbhoomi Dwarka","99.15","113.41","161.87","187.06","193.74","72.97","22.3","112.81","138.99","144.61","121.85"
"2053","1973","3","Gujarat","Devbhoomi Dwarka","111.32","120.04","165.64","194.46","207.91","148.66","0.0","36.04","74.16","126.44","101.44"
"2053","1974","3","Gujarat","Devbhoomi Dwarka","105.33","125.72","173.07","191.24","193.54","174.11","96.85","102.94","122.47","120.34","116.55"
"2053","1975","3","Gujarat","Devbhoomi Dwarka","112.68","121.84","166.23","187.86","198.22","89.06","75.93","1.82","43.73","96.5","101.01"
"2053","1976","3","Gujarat","Devbhoomi Dwarka","88.45","113.1","162.66","185.77","204.63","140.65","9.32","8.02","66.28","130.73","94.02"
"2053","1977","3","Gujarat","Devbhoomi Dwarka","105.25","115.12","172.47","196.58","198.59","93.53","3.87","25.17","39.15","121.68","102.7"
"2053","1978","3","Gujarat","Devbhoomi Dwarka","101.5","114.55","162.65","181.31","201.88","0.69","33.68","6.5","94.88","116.89","112.24"
"2053","1979","3","Gujarat","Devbhoomi Dwarka","110.47","111.04","164.19","181.16","194.2","24.33","92.32","0.0","38.09","83.06","50.84"
"2053","1980","3","Gujarat","Devbhoomi Dwarka","104.31","118.04","161.93","181.06","199.34","0.0","0.0","19.57","53.83","118.61","107.45"
"2053","1981","3","Gujarat","Devbhoomi Dwarka","109.17","114.34","152.91","184.43","196.78","136.13","0.0","0.44","52.34","84.1","47.58"
"2053","1982","3","Gujarat","Devbhoomi Dwarka","110.4","112.77","159.73","184.67","179.39","170.59","0.89","29.86","98.43","140.25","68.08"
"2053","1983","3","Gujarat","Devbhoomi Dwarka","112.21","116.26","168.2","183.55","202.25","59.4","0.03","0.0","52.82","103.84","99.66"
"2053","1984","3","Gujarat","Devbhoomi Dwarka","112.19","126.9","165.68","194.0","201.46","143.99","26.0","10.02","28.2","129.53","105.7"
"2053","1985","3","Gujarat","Devbhoomi Dwarka","114.81","123.1","170.93","190.09","184.73","156.53","87.02","0.0","86.18","123.84","112.79"
"2053","1986","3","Gujarat","Devbhoomi Dwarka","121.32","118.97","171.82","198.13","201.42","27.91","122.08","51.11","133.77","159.43","132.08"
"2053","1987","3","Gujarat","Devbhoomi Dwarka","124.93","120.35","169.12","198.52","193.91","162.62","133.57","107.9","144.74","158.23","130.88"
"2053","1988","3","Gujarat","Devbhoomi Dwarka","113.31","130.68","172.37","194.64","207.31","161.62","0.0","14.21","29.21","99.63","96.69"
"2053","1989","3","Gujarat","Devbhoomi Dwarka","100.24","113.45","158.89","186.36","186.92","25.28","0.0","47.98","89.13","130.9","110.59"
"2053","1990","3","Gujarat","Devbhoomi Dwarka","108.32","119.14","157.82","187.69","195.58","154.3","119.86","0.0","68.23","117.05","114.15"
"2053","1991","3","Gujarat","Devbhoomi Dwarka","103.83","111.53","159.22","183.79","189.39","169.5","12.66","73.83","124.39","139.62","120.39"
"2053","1992","3","Gujarat","Devbhoomi Dwarka","103.6","119.29","168.03","179.21","194.85","163.54","0.0","8.86","32.47","90.64","108.34"
"2053","1993","3","Gujarat","Devbhoomi Dwarka","110.45","117.71","167.71","194.34","206.16","160.67","2.93","105.32","118.78","131.75","100.05"
"2053","1994","3","Gujarat","Devbhoomi Dwarka","117.09","126.65","176.7","191.41","199.71","150.71","0.35","31.71","3.98","102.31","106.12"
"2053","1995","3","Gujarat","Devbhoomi Dwarka","116.54","124.45","169.24","186.81","193.95","170.41","0.04","77.61","113.25","145.79","121.47"
"2053","1996","3","Gujarat","Devbhoomi Dwarka","127.91","131.6","182.73","191.67","200.61","70.2","0.0","57.65","95.02","136.77","109.71"
"2053","1997","3","Gujarat","Devbhoomi Dwarka","106.14","116.79","158.2","173.21","192.31","56.8","12.85","33.32","3.44","107.11","107.38"
"2053","1998","3","Gujarat","Devbhoomi Dwarka","109.82","117.68","157.12","190.85","195.25","79.63","0.0","10.35","53.16","65.17","97.0"
"2053","1999","3","Gujarat","Devbhoomi Dwarka","99.38","117.36","162.83","175.84","192.18","42.37","67.05","107.05","118.65","102.36","111.94"
"2053","2000","3","Gujarat","Devbhoomi Dwarka","113.68","118.76","166.36","197.32","192.08","170.1","0.0","7.8","55.09","111.49","105.68"
"2053","2001","3","Gujarat","Devbhoomi Dwarka","105.19","115.26","165.72","178.53","182.53","14.72","0.0","50.34","98.66","132.17","109.21"
"2053","2002","3","Gujarat","Devbhoomi Dwarka","110.96","119.84","164.91","184.24","199.01","97.65","133.77","12.08","128.34","142.44","107.69"
"2053","2003","3","Gujarat","Devbhoomi Dwarka","109.57","117.9","161.66","186.49","190.63","114.61","0.0","0.44","47.37","107.94","93.76"
"2053","2004","3","Gujarat","Devbhoomi Dwarka","94.23","113.73","161.22","193.46","181.7","79.87","26.12","0.0","71.94","80.58","100.75"
"2053","2005","3","Gujarat","Devbhoomi Dwarka","104.8","113.73","164.28","179.95","185.46","110.86","27.07","0.0","18.43","72.22","83.89"
"2053","2006","3","Gujarat","Devbhoomi Dwarka","96.92","112.65","134.68","180.41","194.65","133.61","0.0","0.0","31.67","83.79","87.37"
"2053","2007","3","Gujarat","Devbhoomi Dwarka","100.78","112.71","148.31","178.86","186.5","35.22","3.56","4.63","20.86","108.69","88.67"
"2053","2008","3","Gujarat","Devbhoomi Dwarka","104.41","113.04","162.25","180.47","195.26","46.82","0.0","16.97","6.31","75.16","98.42"
"2053","2009","3","Gujarat","Devbhoomi Dwarka","108.63","113.64","165.47","185.11","186.8","10.28","0.0","9.4","47.64","108.76","96.39"
"2053","2010","3","Gujarat","Devbhoomi Dwarka","99.2","107.87","166.15","187.97","196.53","88.58","0.0","0.0","11.88","62.44","38.9"
"2053","2011","3","Gujarat","Devbhoomi Dwarka","99.16","110.99","160.29","181.28","192.03","53.18","5.66","0.0","56.91","108.41","103.04"
"2053","2012","3","Gujarat","Devbhoomi Dwarka","98.35","115.2","157.22","175.29","183.19","140.89","97.4","85.34","29.88","131.31","102.36"
"2053","2013","3","Gujarat","Devbhoomi Dwarka","97.47","110.97","149.1","175.91","187.17","77.72","7.8","26.96","67.97","107.96","103.69"
"2053","2014","3","Gujarat","Devbhoomi Dwarka","126.63","111.78","151.26","168.5","183.7","153.73","3.9","2.21","1.19","78.03","78.92"
"2053","2015","3","Gujarat","Devbhoomi Dwarka","98.88","109.91","144.88","179.97","188.26","0.85","2.68","72.64","68.74","131.05","116.68"
"2054","1958","3","Gujarat","Gir Somnath","93.35","109.38","167.75","183.79","190.0","73.63","0.0","0.59","0.0","14.75","47.09"
"2054","1959","3","Gujarat","Gir Somnath","95.79","109.44","166.81","188.38","194.47","30.43","0.0","12.37","0.64","24.7","56.77"
"2054","1960","3","Gujarat","Gir Somnath","106.38","124.11","162.61","182.96","190.25","4.28","0.0","27.6","33.3","100.08","100.94"
"2054","1961","3","Gujarat","Gir Somnath","117.32","115.42","170.98","180.53","189.1","45.78","0.0","1.04","0.0","33.94","62.24"
"2054","1962","3","Gujarat","Gir Somnath","98.62","115.88","150.5","181.72","188.11","109.02","0.0","3.37","0.0","51.92","72.07"
"2054","1963","3","Gujarat","Gir Somnath","107.91","118.29","171.8","184.09","195.98","82.6","0.0","0.0","25.18","35.93","66.72"
"2054","1964","3","Gujarat","Gir Somnath","0.0","0.0","0.0","0.0","2.21","221.72","408.21","275.21","172.11","0.0","0.01"
"2054","1965","3","Gujarat","Gir Somnath","0.09","0.0","0.35","0.03","0.63","0.53","406.47","148.89","78.27","0.86","3.88"
"2054","1966","3","Gujarat","Gir Somnath","0.0","0.0","0.0","0.02","3.0","163.53","258.88","17.99","102.53","0.05","0.0"
"2054","1967","3","Gujarat","Gir Somnath","0.0","0.0","0.03","0.07","0.0","160.53","481.74","54.3","36.82","0.47","0.0"
"2054","1968","3","Gujarat","Gir Somnath","0.03","0.14","0.36","0.0","0.0","19.07","273.78","241.68","55.48","26.59","0.19"
"2054","1969","3","Gujarat","Gir Somnath","106.66","113.92","163.71","184.01","196.66","74.57","0.0","26.89","44.7","104.8","105.9"
"2054","1970","3","Gujarat","Gir Somnath","102.98","118.47","165.24","181.79","187.17","31.83","0.0","0.0","0.0","31.67","61.15"
"2054","1971","3","Gujarat","Gir Somnath","97.53","111.4","161.35","184.27","184.94","16.73","0.0","0.08","0.0","49.65","73.48"
"2054","1972","3","Gujarat","Gir Somnath","100.31","111.59","162.41","180.22","190.06","26.42","0.0","49.76","98.36","129.13","113.75"
"2054","1973","3","Gujarat","Gir Somnath","110.74","121.73","164.25","191.26","200.09","101.34","0.0","15.78","9.76","65.35","86.48"
"2054","1974","3","Gujarat","Gir Somnath","104.91","124.55","169.56","189.18","182.09","146.85","0.25","71.4","85.38","82.24","113.92"
"2054","1975","3","Gujarat","Gir Somnath","112.86","122.09","164.48","185.96","191.3","25.85","5.21","4.93","0.0","21.44","93.53"
"2054","1976","3","Gujarat","Gir Somnath","99.94","115.21","167.39","179.82","194.04","17.4","0.0","5.5","15.66","81.14","78.6"
"2054","1977","3","Gujarat","Gir Somnath","106.02","120.27","169.45","187.36","188.79","32.16","0.0","13.28","0.0","56.07","78.27"
"2054","1978","3","Gujarat","Gir Somnath","100.09","115.86","160.88","178.56","192.71","0.0","0.41","0.77","39.99","55.22","94.79"
"2054","1979","3","Gujarat","Gir Somnath","106.03","114.47","164.56","180.24","192.62","0.16","34.58","0.0","18.29","53.17","51.23"
"2054","1980","3","Gujarat","Gir Somnath","102.63","118.24","163.91","179.46","192.41","0.0","0.0","3.44","33.22","82.56","96.74"
"2054","1981","3","Gujarat","Gir Somnath","110.1","115.79","157.91","179.92","190.68","65.37","0.0","1.22","8.27","15.63","44.97"
"2054","1982","3","Gujarat","Gir Somnath","97.74","110.94","158.22","178.29","165.6","146.27","0.0","4.93","29.96","77.52","55.08"
"2054","1983","3","Gujarat","Gir Somnath","106.52","116.51","161.87","177.06","196.13","0.0","0.0","0.0","7.38","32.72","65.1"
"2054","1984","3","Gujarat","Gir Somnath","106.66","127.91","168.67","186.14","192.81","64.64","0.0","3.73","0.09","52.79","77.58"
"2054","1985","3","Gujarat","Gir Somnath","107.17","120.58","169.9","184.39","179.08","144.2","12.68","14.06","87.19","69.42","109.93"
"2054","1986","3","Gujarat","Gir Somnath","118.67","124.81","174.39","191.75","199.61","0.0","37.55","22.52","75.13","127.52","109.14"
"2054","1987","3","Gujarat","Gir Somnath","123.23","123.08","174.23","197.62","190.84","126.71","58.16","20.83","128.62","139.11","122.78"
"2054","1988","3","Gujarat","Gir Somnath","114.52","129.97","171.39","189.56","200.38","96.12","0.0","15.34","0.0","46.47","73.45"
"2054","1989","3","Gujarat","Gir Somnath","105.83","115.91","163.06","185.11","189.04","3.03","0.0","16.27","35.27","88.13","97.79"
"2054","1990","3","Gujarat","Gir Somnath","113.65","120.08","161.88","183.87","181.67","82.92","12.43","0.0","26.92","64.64","94.01"
"2054","1991","3","Gujarat","Gir Somnath","109.34","115.2","161.27","181.55","188.79","147.71","0.0","20.39","53.95","102.9","101.22"
"2054","1992","3","Gujarat","Gir Somnath","107.14","117.99","165.62","177.42","193.18","106.17","0.0","0.25","0.0","43.03","76.69"
"2054","1993","3","Gujarat","Gir Somnath","112.19","122.53","166.27","188.06","197.76","108.24","0.0","34.74","17.16","48.43","103.05"
"2054","1994","3","Gujarat","Gir Somnath","111.58","124.11","175.25","184.64","192.79","97.95","0.0","8.18","0.0","49.37","81.61"
"2054","1995","3","Gujarat","Gir Somnath","112.2","122.03","168.34","182.52","189.49","148.07","0.0","28.3","33.01","99.86","106.84"
"2054","1996","3","Gujarat","Gir Somnath","117.75","127.3","179.45","186.98","193.06","5.38","0.0","22.77","40.58","59.7","94.58"
"2054","1997","3","Gujarat","Gir Somnath","106.24","117.51","172.51","172.05","187.17","10.79","0.0","2.68","0.0","50.19","74.93"
"2054","1998","3","Gujarat","Gir Somnath","101.74","117.63","162.59","186.55","196.05","10.54","0.0","0.0","27.28","0.39","47.46"
"2054","1999","3","Gujarat","Gir Somnath","94.97","113.18","164.18","177.15","186.69","7.68","0.0","57.7","56.24","63.78","112.68"
"2054","2000","3","Gujarat","Gir Somnath","111.2","115.8","165.03","187.31","186.71","56.92","0.0","5.13","45.99","83.33","99.33"
"2054","2001","3","Gujarat","Gir Somnath","107.48","114.79","164.53","179.22","171.07","0.97","0.0","8.91","47.04","64.91","98.26"
"2054","2002","3","Gujarat","Gir Somnath","112.55","120.82","166.02","185.05","195.68","37.25","103.97","0.03","79.69","120.9","104.75"
