"Dist Code","Year","State Code","State Name","Dist Name","JANUARY MINIMUM (Centigrate)","FEBRUARY MINIMUM (Centigrate)","MARCH MINIMUM (Centigrate)","APRIL MINIMUM (Centigrate)","MAY MINIMUM (Centigrate)","JUNE MINIMUM (Centigrate)","JULY MINIMUM (Centigrate)","AUGUST MINIMUM (Centigrate)","SEPTEMBER MINIMUM (Centigrate)","OCTOBER MINIMUM (Centigrate)","NOVEMBER MINIMUM (Centigrate)","DECEMBER MINIMUM (Centigrate)"
"136","2007","3","Gujarat","Sabarkantha","12.04","15.31","18.89","25.07","27.61","27.88","25.91","25.22","24.45","19.89","16.15","11.96"
"136","2008","3","Gujarat","Sabarkantha","10.56","11.78","19.98","23.48","26.86","26.71","25.84","24.43","23.85","20.73","15.74","14.1"
"136","2009","3","Gujarat","Sabarkantha","12.89","15.47","20.06","24.48","27.93","28.87","25.99","26.12","25.31","20.81","15.67","13.21"
"136","2010","3","Gujarat","Sabarkantha","12.16","15.08","21.18","25.51","29.56","28.95","26.17","25.19","23.95","21.6","15.48","10.97"
"136","2011","3","Gujarat","Sabarkantha","10.54","14.24","19.57","24.19","27.55","27.79","25.84","24.93","23.2","20.87","17.14","12.83"
"136","2012","3","Gujarat","Sabarkantha","10.17","12.87","18.24","23.83","27.17","27.35","26.46","24.8","23.46","20.41","14.56","12.72"
"136","2013","3","Gujarat","Sabarkantha","10.71","14.3","19.32","22.77","28.02","26.07","25.04","24.61","24.39","19.58","14.42","11.4"
"136","2014","3","Gujarat","Sabarkantha","18.33","12.88","18.44","23.66","27.38","29.59","26.92","25.51","23.59","21.23","17.2","11.84"
"136","2015","3","Gujarat","Sabarkantha","18.33","12.88","18.44","23.66","27.38","29.59","26.92","25.51","23.59","21.23","16.62","11.65"
"137","1958","3","Gujarat","Surat","14.74","15.99","19.26","23.42","26.44","27.11","25.42","25.28","23.39","21.31","17.71","15.07"
"137","1959","3","Gujarat","Surat","14.31","15.67","19.49","23.38","26.64","26.4","24.23","24.29","23.07","21.54","17.18","14.6"
"137","1960","3","Gujarat","Surat","13.11","15.73","18.65","22.07","25.52","25.76","25.54","23.97","23.86","20.99","16.75","15.3"
"137","1961","3","Gujarat","Surat","13.98","14.16","19.79","22.23","25.47","25.23","24.74","24.77","22.89","20.64","17.34","13.4"
"137","1962","3","Gujarat","Surat","11.22","15.16","18.44","22.44","25.58","26.25","25.08","24.53","23.13","19.44","17.07","15.16"
"137","1963","3","Gujarat","Surat","13.44","15.88","18.86","21.91","25.18","25.7","25.18","24.07","22.73","21.37","18.21","14.56"
"137","1964","3","Gujarat","Surat","11.66","14.28","19.05","23.07","25.5","25.32","24.67","24.07","23.08","20.73","16.1","12.95"
"137","1965","3","Gujarat","Surat","14.58","15.53","18.29","21.77","25.02","25.93","24.99","24.5","23.32","20.75","16.72","14.35"
"137","1966","3","Gujarat","Surat","13.96","16.55","17.96","21.88","25.03","26.37","25.84","24.79","23.14","21.63","18.81","14.05"
"137","1967","3","Gujarat","Surat","12.07","15.42","19.47","21.84","25.39","25.45","25.28","24.57","23.31","20.81","16.8","16.37"
"137","1968","3","Gujarat","Surat","12.75","14.32","18.34","21.4","24.48","26.43","25.47","24.32","23.7","20.23","16.62","13.95"
"137","1969","3","Gujarat","Surat","13.91","15.8","19.95","22.92","26.22","26.37","25.38","24.08","23.62","20.77","19.3","14.09"
"137","1970","3","Gujarat","Surat","13.5","15.97","18.93","23.32","26.39","25.32","25.25","24.57","23.14","21.34","15.1","11.53"
"137","1971","3","Gujarat","Surat","13.02","14.13","17.96","23.4","25.64","25.9","25.43","24.78","23.52","20.81","15.98","12.69"
"137","1972","3","Gujarat","Surat","12.3","14.02","19.15","21.77","25.38","26.59","25.6","24.82","23.27","21.43","16.4","14.6"
"137","1973","3","Gujarat","Surat","12.43","16.08","19.11","24.03","26.76","26.52","24.53","24.13","22.93","21.64","15.6","14.06"
"137","1974","3","Gujarat","Surat","12.13","14.27","19.54","23.35","25.18","26.3","26.08","24.84","24.3","22.53","15.31","13.56"
"137","1975","3","Gujarat","Surat","11.89","14.99","17.98","22.75","25.66","25.59","25.07","24.5","23.03","21.96","15.55","12.19"
"137","1976","3","Gujarat","Surat","13.0","15.21","18.52","22.11","25.17","25.52","25.26","24.14","22.8","21.44","19.99","15.36"
"137","1977","3","Gujarat","Surat","13.4","16.28","20.89","23.76","25.93","25.79","25.08","24.82","23.33","21.73","20.59","15.01"
"137","1978","3","Gujarat","Surat","13.39","16.14","18.6","23.16","26.34","25.67","24.83","24.66","23.88","21.49","19.51","15.2"
"137","1979","3","Gujarat","Surat","15.36","14.9","18.02","22.38","24.9","27.15","26.15","24.38","24.06","22.77","20.61","16.12"
"137","1980","3","Gujarat","Surat","15.05","16.79","20.16","23.45","26.14","24.63","25.58","24.44","23.75","22.23","18.76","14.45"
"137","1981","3","Gujarat","Surat","13.76","15.71","19.13","22.91","25.87","27.34","25.32","24.45","23.94","21.89","16.19","14.55"
"137","1982","3","Gujarat","Surat","15.41","16.55","18.25","22.47","25.23","26.89","26.06","24.94","23.82","22.49","19.36","15.81"
"137","1983","3","Gujarat","Surat","13.36","15.31","19.19","21.36","26.05","26.96","25.79","25.17","24.12","21.25","15.18","13.96"
"137","1984","3","Gujarat","Surat","13.21","14.8","19.9","23.69","26.47","26.02","25.04","23.77","22.81","21.4","16.25","13.91"
"137","1985","3","Gujarat","Surat","13.68","15.31","20.05","22.51","26.09","26.24","25.33","24.17","23.84","20.47","16.4","14.96"
"137","1986","3","Gujarat","Surat","14.22","16.32","19.43","23.05","26.08","25.77","25.25","23.82","23.8","21.24","18.02","13.44"
"137","1987","3","Gujarat","Surat","14.55","16.45","19.75","22.92","25.19","26.59","26.08","25.42","24.55","22.5","19.05","15.2"
"137","1988","3","Gujarat","Surat","15.35","17.57","19.58","23.86","26.68","26.87","24.71","24.96","24.02","20.72","16.89","14.25"
"137","1989","3","Gujarat","Surat","12.53","14.55","18.92","21.92","25.6","25.57","25.04","24.17","23.7","20.88","18.2","14.37"
"137","1990","3","Gujarat","Surat","13.75","16.14","18.66","22.52","25.84","26.0","25.07","24.08","23.24","21.58","18.29","15.15"
"137","1991","3","Gujarat","Surat","12.26","15.57","19.15","23.02","26.26","26.56","25.13","24.13","23.5","20.38","17.71","13.96"
"137","1992","3","Gujarat","Surat","13.06","14.81","18.88","22.13","26.18","27.71","26.09","24.69","22.92","21.75","17.64","14.48"
"137","1993","3","Gujarat","Surat","13.95","15.48","19.01","22.63","26.67","27.69","25.7","25.4","24.08","22.86","18.84","14.67"
"137","1994","3","Gujarat","Surat","14.56","15.59","19.95","22.6","26.39","26.14","24.6","24.75","23.29","21.59","17.93","13.17"
"137","1995","3","Gujarat","Surat","12.4","16.35","18.95","21.96","26.2","27.87","25.98","25.48","24.06","22.58","16.88","14.81"
"137","1996","3","Gujarat","Surat","14.82","16.82","20.87","22.92","26.37","26.49","25.73","24.45","23.44","21.18","16.26","14.19"
"137","1997","3","Gujarat","Surat","12.69","14.43","19.27","21.8","25.2","25.39","25.84","24.82","23.68","20.76","19.96","15.44"
"137","1998","3","Gujarat","Surat","14.31","15.68","18.96","24.05","27.43","27.47","25.96","25.51","24.28","22.99","18.31","14.37"
"137","1999","3","Gujarat","Surat","12.96","17.24","19.65","23.67","25.92","25.98","25.57","24.78","23.89","21.29","17.39","13.5"
"137","2000","3","Gujarat","Surat","14.14","15.19","18.23","23.91","25.51","26.24","25.19","25.18","23.84","22.88","17.66","13.73"
"137","2001","3","Gujarat","Surat","13.66","15.86","18.69","23.26","25.83","26.0","24.59","24.8","24.45","21.94","17.61","15.13"
"137","2002","3","Gujarat","Surat","13.21","16.46","19.43","23.75","26.61","26.23","26.52","24.63","24.06","22.54","18.2","15.33"
"137","2003","3","Gujarat","Surat","15.09","16.62","19.09","23.26","26.3","26.27","25.48","24.94","23.28","21.6","18.43","14.37"
"137","2004","3","Gujarat","Surat","13.66","16.04","20.88","23.24","26.04","26.37","25.88","24.07","24.42","20.81","18.1","14.58"
"137","2005","3","Gujarat","Surat","12.82","15.22","19.54","23.12","26.2","26.8","25.78","24.33","23.26","20.99","16.49","13.29"
"137","2006","3","Gujarat","Surat","13.86","18.01","19.2","22.65","26.29","25.94","25.15","23.91","23.81","21.83","17.6","15.01"
"137","2007","3","Gujarat","Surat","14.42","16.45","19.59","23.99","26.15","26.61","25.63","24.82","24.12","21.47","17.87","14.7"
"137","2008","3","Gujarat","Surat","12.94","14.14","19.68","23.08","25.64","25.71","25.0","24.45","23.59","22.0","18.12","16.0"
"137","2009","3","Gujarat","Surat","15.12","17.17","20.44","24.63","25.85","27.14","25.5","25.74","25.04","21.33","17.76","15.23"
"137","2010","3","Gujarat","Surat","14.57","16.98","20.36","24.21","27.77","26.96","25.55","25.02","24.21","22.63","19.04","13.25"
"137","2011","3","Gujarat","Surat","12.89","16.08","19.48","23.08","25.82","26.3","25.43","24.89","23.63","22.01","18.89","15.55"
"137","2012","3","Gujarat","Surat","12.6","15.3","18.73","22.51","25.39","26.72","26.54","25.39","23.68","21.76","16.72","15.29"
"137","2013","3","Gujarat","Surat","13.13","16.32","19.28","22.58","26.55","25.59","24.54","24.49","24.05","21.72","17.61","13.94"
"137","2014","3","Gujarat","Surat","18.72","14.95","18.57","22.84","26.68","27.16","26.17","25.4","24.04","22.26","18.96","13.97"
"137","2015","3","Gujarat","Surat","18.72","14.95","18.57","22.84","26.68","27.16","26.17","25.4","24.04","22.26","18.75","14.56"
"138","1958","3","Gujarat","Surendranagar","12.3","14.01","18.97","23.75","26.72","27.29","25.86","25.29","23.92","21.19","16.05","13.14"
"138","1959","3","Gujarat","Surendranagar","11.02","13.5","18.9","23.64","27.03","27.04","24.62","24.12","23.34","21.63","15.38","12.12"
"138","1960","3","Gujarat","Surendranagar","10.17","13.77","17.82","22.05","25.77","26.51","25.67","24.07","24.09","20.95","15.23","12.79"
"138","1961","3","Gujarat","Surendranagar","11.06","12.33","19.19","22.11","25.92","25.88","25.04","24.73","23.4","20.63","15.78","11.1"
"138","1962","3","Gujarat","Surendranagar","8.54","13.59","17.89","22.75","26.14","26.56","25.38","24.26","23.58","19.06","15.51","13.0"
"138","1963","3","Gujarat","Surendranagar","10.62","14.28","18.42","22.57","25.64","26.61","25.48","24.38","22.95","21.22","16.94","12.59"
"138","1964","3","Gujarat","Surendranagar","8.48","12.44","18.73","23.32","26.05","25.93","25.11","24.25","23.32","20.25","14.39","10.87"
"138","1965","3","Gujarat","Surendranagar","12.26","13.86","17.9","21.94","25.26","26.5","25.43","24.26","23.54","20.95","15.68","12.04"
"138","1966","3","Gujarat","Surendranagar","11.63","15.27","17.39","22.11","25.79","26.63","25.86","24.58","23.45","21.57","17.04","11.42"
"138","1967","3","Gujarat","Surendranagar","8.82","13.73","18.82","22.05","25.68","25.84","25.47","24.42","23.55","20.65","15.88","13.87"
"138","1968","3","Gujarat","Surendranagar","10.1","12.21","17.95","21.81","24.73","26.98","26.03","24.21","23.67","20.72","15.74","12.05"
"138","1969","3","Gujarat","Surendranagar","11.68","13.72","20.11","23.14","26.44","27.02","25.96","24.07","24.23","20.94","18.08","12.19"
"138","1970","3","Gujarat","Surendranagar","11.04","14.0","18.39","23.46","26.89","26.5","25.35","24.57","23.64","21.51","13.93","10.02"
"138","1971","3","Gujarat","Surendranagar","10.38","12.33","17.4","23.91","26.13","26.76","25.49","24.51","23.86","20.85","15.05","11.14"
"138","1972","3","Gujarat","Surendranagar","9.92","11.51","18.23","22.09","25.83","27.02","25.87","24.93","23.33","21.16","15.38","12.23"
"138","1973","3","Gujarat","Surendranagar","9.42","14.32","18.48","24.03","26.98","27.17","24.89","24.23","23.26","21.31","14.27","11.85"
"138","1974","3","Gujarat","Surendranagar","9.53","12.08","19.12","23.54","25.8","26.78","26.48","25.19","24.52","22.83","14.29","11.79"
"138","1975","3","Gujarat","Surendranagar","9.51","13.19","17.23","22.78","26.15","26.32","25.49","24.55","23.7","21.84","14.25","10.94"
"138","1976","3","Gujarat","Surendranagar","10.85","13.5","18.19","22.42","25.74","26.39","25.56","23.93","22.95","21.21","18.52","13.05"
"138","1977","3","Gujarat","Surendranagar","10.6","14.44","20.14","24.18","26.71","26.45","25.18","24.69","23.65","21.92","19.13","13.45"
"138","1978","3","Gujarat","Surendranagar","10.79","14.31","18.27","23.6","26.78","26.57","24.97","24.59","23.88","21.41","17.87","13.07"
"138","1979","3","Gujarat","Surendranagar","12.3","13.23","17.51","22.6","25.32","27.74","26.47","24.2","24.14","22.24","19.17","14.15"
"138","1980","3","Gujarat","Surendranagar","11.9","14.88","19.51","23.37","26.54","25.75","25.89","24.41","23.78","21.98","17.0","12.42"
"138","1981","3","Gujarat","Surendranagar","11.49","13.74","18.81","23.23","26.22","27.82","25.84","24.28","24.44","21.73","14.79","12.53"
"138","1982","3","Gujarat","Surendranagar","12.41","14.52","17.74","22.87","25.76","27.28","26.24","24.87","23.93","22.46","17.67","13.45"
"138","1983","3","Gujarat","Surendranagar","10.86","13.42","18.32","21.54","26.38","27.33","25.89","24.99","24.55","21.32","13.9","11.96"
"138","1984","3","Gujarat","Surendranagar","10.32","12.31","19.21","24.17","26.58","26.75","25.08","23.42","22.82","20.73","14.89","11.86"
"138","1985","3","Gujarat","Surendranagar","10.84","13.63","19.53","22.72","26.54","26.93","25.57","23.97","23.85","20.77","15.53","13.11"
"138","1986","3","Gujarat","Surendranagar","11.51","14.33","18.83","23.46","26.69","26.76","25.66","23.51","23.64","21.14","16.7","10.93"
"138","1987","3","Gujarat","Surendranagar","11.82","14.81","19.46","23.19","25.82","27.42","26.35","25.52","24.75","22.75","17.51","13.29"
"138","1988","3","Gujarat","Surendranagar","12.85","15.81","19.13","24.28","27.18","27.59","25.36","24.82","24.61","21.14","15.75","12.67"
"138","1989","3","Gujarat","Surendranagar","9.81","12.76","18.46","22.23","25.88","26.3","25.07","24.13","24.01","20.85","16.9","12.62"
"138","1990","3","Gujarat","Surendranagar","11.35","14.63","18.3","22.98","26.8","27.02","25.55","23.9","23.63","21.49","16.78","12.91"
"138","1991","3","Gujarat","Surendranagar","9.73","13.4","18.75","23.39","26.53","27.53","25.38","24.14","23.25","19.99","16.47","12.57"
"138","1992","3","Gujarat","Surendranagar","10.66","12.99","18.34","22.19","26.61","28.12","26.15","24.78","23.0","21.89","16.37","13.18"
"138","1993","3","Gujarat","Surendranagar","11.72","14.45","18.91","23.15","27.12","28.05","26.19","25.52","24.94","22.96","17.66","13.17"
"138","1994","3","Gujarat","Surendranagar","12.43","14.04","19.73","23.09","26.95","27.2","25.04","24.72","23.82","21.38","16.89","11.5"
"138","1995","3","Gujarat","Surendranagar","10.4","14.81","18.52","22.48","27.01","28.29","26.29","25.47","24.51","22.82","15.7","12.88"
"138","1996","3","Gujarat","Surendranagar","11.93","14.93","20.62","23.28","26.69","27.26","26.13","24.42","23.89","21.57","14.7","12.15"
"138","1997","3","Gujarat","Surendranagar","10.35","13.06","18.98","22.25","25.68","25.93","26.33","24.79","24.18","20.42","18.15","13.21"
"138","1998","3","Gujarat","Surendranagar","11.53","13.98","18.6","24.48","27.68","27.81","26.27","25.4","25.0","22.82","17.01","12.53"
"138","1999","3","Gujarat","Surendranagar","10.58","15.37","19.06","23.7","26.54","26.75","25.85","24.61","24.7","21.74","16.41","11.94"
"138","2000","3","Gujarat","Surendranagar","11.56","13.49","18.05","23.92","26.49","27.3","25.51","24.98","24.1","22.72","16.4","11.98"
"138","2001","3","Gujarat","Surendranagar","11.17","14.74","19.13","23.71","26.34","26.18","24.32","24.27","24.95","22.72","17.43","13.57"
"138","2002","3","Gujarat","Surendranagar","11.04","14.38","20.26","24.39","27.4","27.36","26.26","24.55","23.94","23.73","17.78","13.93"
"138","2003","3","Gujarat","Surendranagar","12.64","15.23","19.13","24.15","26.53","26.7","24.91","24.29","23.42","22.01","17.25","12.23"
"138","2004","3","Gujarat","Surendranagar","11.57","14.67","21.06","23.88","26.69","26.39","25.95","23.78","24.65","20.85","18.11","13.85"
"138","2005","3","Gujarat","Surendranagar","10.12","13.76","19.08","23.36","26.65","27.28","26.02","24.68","23.53","21.39","16.38","11.2"
"138","2006","3","Gujarat","Surendranagar","11.52","17.18","18.56","22.92","26.7","26.93","25.16","23.41","23.68","21.88","17.06","13.15"
"138","2007","3","Gujarat","Surendranagar","11.64","15.88","19.1","24.25","26.72","27.02","25.83","24.45","23.85","21.04","17.54","12.42"
"138","2008","3","Gujarat","Surendranagar","10.09","12.06","19.79","23.3","25.93","26.5","26.11","24.02","23.72","22.04","16.98","14.4"
"138","2009","3","Gujarat","Surendranagar","12.64","15.65","20.02","24.42","26.78","27.58","25.48","25.79","25.39","22.09","17.14","13.45"
"138","2010","3","Gujarat","Surendranagar","12.22","15.19","20.98","25.06","28.36","28.47","25.49","24.47","23.48","22.56","16.41","11.27"
"138","2011","3","Gujarat","Surendranagar","10.52","14.54","19.5","23.8","26.39","27.68","25.68","24.33","23.1","21.94","18.44","12.89"
"138","2012","3","Gujarat","Surendranagar","10.17","13.05","18.12","23.46","26.46","27.45","26.61","24.9","23.27","22.1","16.15","13.58"
"138","2013","3","Gujarat","Surendranagar","10.71","14.76","19.52","22.88","27.2","26.27","24.8","24.16","24.45","20.88","15.89","11.97"
"138","2014","3","Gujarat","Surendranagar","17.97","13.73","18.58","23.43","27.22","28.59","26.95","25.55","23.68","22.9","18.73","12.36"
"138","2015","3","Gujarat","Surendranagar","17.97","13.73","18.58","23.43","27.22","28.59","26.95","25.55","23.68","22.9","17.81","12.23"
"518","1958","3","Gujarat","Gandhinagar","12.63","13.93","18.81","23.81","27.2","27.69","25.79","25.49","23.95","20.1","15.47","13.26"
"518","1959","3","Gujarat","Gandhinagar","11.29","13.4","18.59","23.12","27.27","27.55","24.58","24.01","23.43","20.7","14.89","12.03"
"518","1960","3","Gujarat","Gandhinagar","10.32","13.73","17.45","21.76","25.95","26.82","25.56","24.18","24.21","20.06","14.3","12.9"
"518","1961","3","Gujarat","Gandhinagar","11.35","12.32","19.11","21.93","26.5","26.31","25.01","24.89","23.44","19.46","15.27","10.76"
"518","1962","3","Gujarat","Gandhinagar","8.73","13.75","17.8","22.49","26.62","26.82","25.34","24.45","23.7","17.71","14.84","12.86"
"518","1963","3","Gujarat","Gandhinagar","10.51","14.35","18.1","22.31","26.12","27.14","25.55","24.59","23.02","20.24","16.74","12.51"
"518","1964","3","Gujarat","Gandhinagar","8.77","12.79","18.86","23.34","26.27","26.42","25.12","24.35","23.55","19.46","13.68","11.1"
"518","1965","3","Gujarat","Gandhinagar","12.64","13.76","17.63","21.86","26.0","27.03","25.37","24.29","23.52","20.45","15.44","11.81"
"518","1966","3","Gujarat","Gandhinagar","11.9","15.43","16.96","21.96","25.99","27.26","25.83","24.65","23.33","20.59","16.87","11.15"
"518","1967","3","Gujarat","Gandhinagar","8.89","13.89","18.53","21.79","25.97","26.28","25.44","24.48","23.51","19.63","15.72","14.18"
"518","1968","3","Gujarat","Gandhinagar","10.51","12.18","17.48","21.51","25.2","27.61","25.96","24.2","23.78","19.88","15.01","12.04"
"518","1969","3","Gujarat","Gandhinagar","12.11","14.13","20.31","22.98","26.91","27.56","25.94","24.25","24.47","20.1","17.68","12.2"
"518","1970","3","Gujarat","Gandhinagar","11.65","14.36","18.45","23.54","27.55","26.68","25.17","24.68","23.62","20.42","13.19","10.15"
"518","1971","3","Gujarat","Gandhinagar","10.74","12.5","17.2","23.79","26.37","26.95","25.29","24.66","23.96","19.98","14.49","11.04"
"518","1972","3","Gujarat","Gandhinagar","10.46","11.51","18.52","21.9","26.2","27.4","25.78","25.07","23.13","20.18","14.77","12.37"
"518","1973","3","Gujarat","Gandhinagar","9.89","14.57","18.38","24.02","27.54","27.66","24.7","24.35","23.24","19.66","13.62","11.67"
"518","1974","3","Gujarat","Gandhinagar","9.78","12.05","18.98","23.39","26.09","27.17","26.53","25.33","24.75","21.76","13.58","11.72"
"518","1975","3","Gujarat","Gandhinagar","9.81","13.22","17.11","22.58","26.64","26.62","25.27","24.66","23.82","20.73","13.23","10.71"
"518","1976","3","Gujarat","Gandhinagar","11.28","13.9","18.17","22.18","26.22","26.71","25.39","23.89","22.82","20.13","18.06","13.12"
"518","1977","3","Gujarat","Gandhinagar","10.8","14.77","19.73","23.83","26.98","26.73","25.04","24.61","23.61","20.91","18.38","13.17"
"518","1978","3","Gujarat","Gandhinagar","10.76","14.43","18.09","23.45","27.4","27.01","24.79","24.68","24.08","20.41","17.4","12.9"
"518","1979","3","Gujarat","Gandhinagar","12.6","13.43","17.34","22.25","25.75","28.33","26.3","24.1","24.09","21.4","18.96","14.21"
"518","1980","3","Gujarat","Gandhinagar","12.06","14.91","19.23","22.95","27.2","26.23","26.01","24.54","24.07","21.34","16.61","12.59"
"518","1981","3","Gujarat","Gandhinagar","11.93","14.09","18.89","23.3","26.74","28.3","25.76","24.37","24.41","20.69","14.21","12.43"
"518","1982","3","Gujarat","Gandhinagar","12.89","14.58","17.46","22.58","25.95","27.62","26.08","24.87","23.87","21.53","17.21","13.57"
"518","1983","3","Gujarat","Gandhinagar","11.1","13.34","18.11","21.3","26.66","27.92","25.73","25.05","24.61","20.12","13.02","11.95"
"518","1984","3","Gujarat","Gandhinagar","10.69","11.96","18.85","23.71","26.99","27.18","25.14","23.52","22.73","19.42","14.21","11.95"
"518","1985","3","Gujarat","Gandhinagar","11.28","13.65","19.4","22.66","27.04","27.27","25.66","24.18","24.05","19.7","15.12","13.59"
"518","1986","3","Gujarat","Gandhinagar","12.09","14.6","18.88","23.35","27.11","27.24","25.58","23.65","24.02","20.55","16.27","11.06"
"518","1987","3","Gujarat","Gandhinagar","12.36","15.0","19.5","23.17","26.32","27.97","26.34","25.7","24.88","21.96","16.67","13.24"
"518","1988","3","Gujarat","Gandhinagar","13.27","16.0","18.98","24.23","27.89","28.09","25.45","24.97","24.85","20.18","15.25","12.71"
"518","1989","3","Gujarat","Gandhinagar","10.28","12.95","18.41","22.05","26.53","26.69","24.97","24.17","23.92","19.91","16.39","12.73"
"518","1990","3","Gujarat","Gandhinagar","11.89","14.88","18.22","22.96","27.19","27.36","25.55","24.26","23.81","20.34","16.15","12.92"
"518","1991","3","Gujarat","Gandhinagar","10.3","13.81","18.94","23.05","27.19","28.27","25.38","24.58","23.58","19.16","15.94","12.61"
"518","1992","3","Gujarat","Gandhinagar","11.34","12.96","18.48","22.25","27.11","28.87","26.18","24.89","22.88","20.92","15.82","13.36"
"518","1993","3","Gujarat","Gandhinagar","12.16","14.51","18.73","23.07","27.75","28.66","25.93","25.54","25.16","22.01","16.93","13.06"
"518","1994","3","Gujarat","Gandhinagar","13.21","14.08","19.62","22.89","27.65","27.55","25.0","24.93","23.72","20.2","16.28","11.7"
"518","1995","3","Gujarat","Gandhinagar","10.69","14.88","18.5","22.5","27.61","29.07","26.33","25.79","24.75","21.94","15.23","13.37"
"518","1996","3","Gujarat","Gandhinagar","12.55","15.23","20.91","23.11","27.16","27.79","26.01","24.5","24.03","20.73","14.27","11.96"
"518","1997","3","Gujarat","Gandhinagar","10.63","13.16","19.05","22.03","25.9","25.86","26.06","24.71","24.04","19.05","17.92","13.38"
"518","1998","3","Gujarat","Gandhinagar","11.81","14.09","18.49","24.37","28.21","28.3","26.18","25.67","24.95","21.99","16.4","12.18"
"518","1999","3","Gujarat","Gandhinagar","10.93","15.54","18.75","23.41","27.04","27.04","25.76","24.61","24.93","20.66","15.77","11.87"
"518","2000","3","Gujarat","Gandhinagar","11.89","13.31","17.78","24.23","26.79","27.73","25.31","25.32","24.26","21.7","16.06","11.96"
"518","2001","3","Gujarat","Gandhinagar","11.66","15.07","19.02","23.62","26.95","26.27","24.54","24.75","24.61","21.26","16.43","13.56"
"518","2002","3","Gujarat","Gandhinagar","11.32","14.48","19.87","24.2","28.12","27.89","26.55","24.93","24.26","22.18","17.2","13.99"
"518","2003","3","Gujarat","Gandhinagar","12.91","15.23","19.02","23.92","27.31","27.57","25.27","24.85","23.66","20.59","17.23","12.71"
"518","2004","3","Gujarat","Gandhinagar","11.9","14.91","21.04","23.86","27.01","26.9","26.08","24.24","25.03","19.6","17.11","13.6"
"518","2005","3","Gujarat","Gandhinagar","10.43","13.91","19.09","22.85","27.32","28.15","26.1","24.92","23.94","20.34","15.72","11.16"
"518","2006","3","Gujarat","Gandhinagar","11.99","17.49","18.55","22.92","27.32","27.36","25.54","23.95","24.29","21.09","16.31","13.34"
"518","2007","3","Gujarat","Gandhinagar","12.31","15.83","18.88","24.42","27.32","27.91","25.99","25.14","24.59","20.18","16.85","12.5"
"518","2008","3","Gujarat","Gandhinagar","10.75","12.25","19.74","23.04","26.53","26.91","25.93","24.47","24.07","21.03","16.44","14.59"
"518","2009","3","Gujarat","Gandhinagar","13.2","15.96","19.91","24.23","27.39","28.82","25.95","26.14","25.63","21.23","16.43","13.74"
"518","2010","3","Gujarat","Gandhinagar","12.53","15.59","20.89","24.95","29.17","28.91","26.01","25.11","24.16","21.83","16.29","11.51"
"518","2011","3","Gujarat","Gandhinagar","10.78","14.76","19.39","23.81","27.12","27.98","25.91","24.88","23.51","21.25","17.88","13.31"
"518","2012","3","Gujarat","Gandhinagar","10.47","13.36","18.04","23.38","26.94","27.67","26.65","25.04","23.7","20.81","15.24","13.4"
"518","2013","3","Gujarat","Gandhinagar","10.97","14.97","19.25","22.34","27.75","26.35","25.07","24.64","24.68","20.0","15.21","11.98"
"518","2014","3","Gujarat","Gandhinagar","18.23","13.55","18.37","23.25","27.21","29.55","27.07","25.64","23.96","21.79","18.05","12.41"
"518","2015","3","Gujarat","Gandhinagar","18.23","13.55","18.37","23.25","27.21","29.55","27.07","25.64","23.96","21.79","17.37","12.17"
"1001","1958","3","Gujarat","Anand","13.42","14.09","18.16","22.53","25.95","27.11","25.3","25.09","23.64","20.73","16.7","14.2"
"1001","1959","3","Gujarat","Anand","12.57","13.74","18.11","22.26","26.16","26.69","24.07","23.94","23.24","21.02","16.11","13.36"
"1001","1960","3","Gujarat","Anand","11.47","13.89","17.25","21.0","24.87","25.99","25.3","23.75","23.97","20.5","15.64","14.18"
"1001","1961","3","Gujarat","Anand","12.42","12.46","18.55","21.13","25.11","25.47","24.57","24.54","23.14","20.07","16.45","12.12"
"1001","1962","3","Gujarat","Anand","9.72","13.62","17.25","21.45","25.27","26.28","24.87","24.21","23.4","18.59","16.1","14.11"
"1001","1963","3","Gujarat","Anand","11.74","14.25","17.61","21.13","24.77","26.17","24.96","23.96","22.8","20.78","17.48","13.59"
"1001","1964","3","Gujarat","Anand","9.95","12.74","18.01","22.16","24.99","25.57","24.55","23.93","23.25","20.14","15.03","12.08"
"1001","1965","3","Gujarat","Anand","13.35","13.8","17.11","20.86","24.68","26.29","24.94","24.19","23.37","20.53","16.11","13.25"
"1001","1966","3","Gujarat","Anand","12.64","15.21","16.62","20.88","24.74","26.55","25.52","24.5","23.31","21.14","17.96","12.74"
"1001","1967","3","Gujarat","Anand","10.3","13.81","18.19","20.85","24.86","25.57","24.99","24.24","23.37","20.28","16.3","15.33"
"1001","1968","3","Gujarat","Anand","11.33","12.5","17.11","20.47","23.96","26.72","25.39","23.92","23.73","20.08","15.91","13.07"
"1001","1969","3","Gujarat","Anand","12.87","14.17","19.38","21.95","25.74","26.69","25.35","23.88","23.95","20.4","18.79","13.14"
"1001","1970","3","Gujarat","Anand","12.26","14.35","17.82","22.39","26.1","25.67","24.92","24.34","23.39","20.94","14.22","10.79"
"1001","1971","3","Gujarat","Anand","11.55","12.46","16.73","22.57","25.23","26.12","25.09","24.48","23.73","20.38","15.27","11.82"
"1001","1972","3","Gujarat","Anand","11.05","11.98","17.93","20.85","24.92","26.72","25.37","24.65","23.22","20.88","15.64","13.49"
